transaction_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,gateway_status,previous_failures,previous_successes,customer_tenure_days,retry_count,timestamp,recoverable,expected_action,actual_recovery,recovered_amount
TXN-00345,CUST-0235,7500,INR,debit_card,failed,temporary_gateway_failure,operational,1,16,846,0,2026-01-17T22:51:00,True,RETRY_PAYMENT,False,0
TXN-00346,CUST-0340,500,INR,debit_card,failed,temporary_gateway_failure,operational,4,18,128,0,2026-01-20T19:07:00,True,RETRY_PAYMENT,False,0
TXN-00347,CUST-0140,2500,INR,upi,failed,card_declined,degraded,5,10,652,0,2026-01-21T14:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00348,CUST-0239,2500,INR,debit_card,failed,gateway_timeout,operational,1,3,337,1,2026-01-21T11:02:00,True,RETRY_PAYMENT,True,2500
TXN-00349,CUST-0424,500,INR,debit_card,failed,card_declined,operational,0,2,323,1,2026-01-14T20:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00350,CUST-0496,15000,INR,credit_card,failed,expired_card,operational,1,2,1457,3,2026-01-12T07:07:00,False,STOP,False,0
TXN-00351,CUST-0438,2500,INR,credit_card,failed,expired_card,operational,1,0,1950,0,2026-01-19T09:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00352,CUST-0426,7500,INR,debit_card,failed,invalid_payment_method,operational,1,3,25,0,2026-01-03T19:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00353,CUST-0044,15000,INR,debit_card,failed,gateway_timeout,operational,5,20,1921,0,2026-01-30T08:10:00,True,RETRY_PAYMENT,True,15000
TXN-00354,CUST-0048,2500,INR,credit_card,failed,temporary_gateway_failure,down,5,14,1658,0,2026-01-06T20:40:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00355,CUST-0255,75000,INR,credit_card,failed,card_declined,operational,1,18,888,1,2026-01-18T23:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00356,CUST-0453,500,INR,net_banking,failed,invalid_payment_method,operational,1,8,574,0,2026-01-21T07:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00357,CUST-0144,500,INR,debit_card,failed,expired_card,operational,4,15,125,1,2026-01-04T23:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00358,CUST-0407,2500,INR,debit_card,failed,insufficient_funds,operational,1,20,1643,2,2026-01-25T17:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00359,CUST-0199,500,INR,upi,failed,insufficient_funds,operational,2,18,1029,2,2026-01-15T15:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00360,CUST-0272,2500,INR,upi,failed,temporary_gateway_failure,operational,2,1,1657,0,2026-01-22T11:12:00,True,RETRY_PAYMENT,True,2500
TXN-00361,CUST-0392,7500,INR,debit_card,failed,gateway_timeout,operational,2,17,1672,1,2026-01-03T13:04:00,True,RETRY_PAYMENT,False,0
TXN-00362,CUST-0163,2500,INR,upi,failed,insufficient_funds,degraded,1,5,485,5,2026-01-27T23:11:00,False,STOP,False,0
TXN-00363,CUST-0289,30000,INR,upi,failed,invalid_payment_method,degraded,5,11,1941,0,2026-01-26T20:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00364,CUST-0309,500,INR,net_banking,failed,gateway_timeout,operational,0,2,116,0,2026-01-11T14:05:00,True,RETRY_PAYMENT,True,500
TXN-00365,CUST-0471,7500,INR,upi,failed,temporary_gateway_failure,degraded,1,10,1469,0,2026-01-09T01:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00366,CUST-0441,30000,INR,credit_card,failed,card_declined,operational,1,3,1734,1,2026-01-24T22:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00367,CUST-0166,2500,INR,upi,failed,temporary_gateway_failure,operational,4,3,690,1,2026-01-14T17:36:00,True,RETRY_PAYMENT,True,2500
TXN-00368,CUST-0115,500,INR,net_banking,failed,insufficient_funds,operational,4,19,1612,0,2026-01-17T05:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00369,CUST-0486,15000,INR,net_banking,failed,gateway_timeout,operational,1,5,1493,1,2026-01-01T01:57:00,True,RETRY_PAYMENT,False,0
TXN-00370,CUST-0054,7500,INR,credit_card,failed,expired_card,operational,4,7,1310,0,2026-01-26T17:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00371,CUST-0421,75000,INR,upi,failed,gateway_timeout,operational,2,5,1303,0,2026-01-05T00:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00372,CUST-0403,15000,INR,upi,failed,invalid_payment_method,operational,1,2,718,0,2026-01-12T16:20:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00373,CUST-0180,500,INR,credit_card,failed,temporary_gateway_failure,operational,1,13,1010,2,2026-01-18T05:39:00,True,RETRY_PAYMENT,True,500
TXN-00374,CUST-0134,500,INR,debit_card,failed,insufficient_funds,operational,0,9,42,0,2026-01-15T12:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00375,CUST-0174,75000,INR,upi,failed,temporary_gateway_failure,operational,5,2,1121,0,2026-01-05T05:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00376,CUST-0081,7500,INR,net_banking,failed,expired_card,operational,5,5,1244,0,2026-01-20T18:15:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00377,CUST-0153,500,INR,debit_card,failed,card_declined,degraded,4,17,544,0,2026-01-13T19:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00378,CUST-0219,2500,INR,net_banking,failed,temporary_gateway_failure,operational,1,1,739,2,2026-01-01T04:10:00,True,RETRY_PAYMENT,True,2500
TXN-00379,CUST-0243,30000,INR,net_banking,failed,invalid_payment_method,operational,1,20,598,0,2026-01-04T17:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00380,CUST-0199,30000,INR,net_banking,failed,card_declined,operational,2,2,1315,3,2026-01-25T18:19:00,False,STOP,False,0
TXN-00381,CUST-0429,500,INR,upi,failed,insufficient_funds,operational,3,14,540,0,2026-01-11T07:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00382,CUST-0212,2500,INR,debit_card,failed,temporary_gateway_failure,operational,0,11,1656,1,2026-01-25T15:24:00,True,RETRY_PAYMENT,False,0
TXN-00383,CUST-0294,7500,INR,credit_card,failed,expired_card,operational,3,17,1408,2,2026-01-22T14:38:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00384,CUST-0462,30000,INR,upi,failed,insufficient_funds,operational,5,1,1029,3,2026-01-26T23:55:00,False,STOP,False,0
TXN-00385,CUST-0414,7500,INR,debit_card,failed,expired_card,operational,1,5,1991,2,2026-01-10T15:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00386,CUST-0133,500,INR,net_banking,failed,temporary_gateway_failure,operational,1,20,303,1,2026-01-28T01:57:00,True,RETRY_PAYMENT,True,500
TXN-00387,CUST-0470,15000,INR,credit_card,failed,temporary_gateway_failure,operational,2,8,1065,0,2026-01-21T20:25:00,True,RETRY_PAYMENT,False,0
TXN-00388,CUST-0474,15000,INR,net_banking,failed,expired_card,operational,4,18,1194,0,2026-01-05T13:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00389,CUST-0249,500,INR,upi,failed,temporary_gateway_failure,operational,3,8,785,3,2026-01-30T19:12:00,False,STOP,False,0
TXN-00390,CUST-0020,7500,INR,credit_card,failed,insufficient_funds,operational,4,19,1395,0,2026-01-19T06:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00391,CUST-0419,2500,INR,debit_card,failed,card_declined,operational,2,11,42,1,2026-01-16T09:02:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00392,CUST-0069,15000,INR,upi,failed,card_declined,operational,5,3,1992,3,2026-01-11T08:59:00,False,STOP,False,0
TXN-00393,CUST-0046,2500,INR,net_banking,failed,invalid_payment_method,operational,5,13,1239,0,2026-01-30T09:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00394,CUST-0034,500,INR,net_banking,failed,gateway_timeout,operational,2,1,1056,2,2026-01-08T05:38:00,True,RETRY_PAYMENT,True,500
TXN-00395,CUST-0234,7500,INR,credit_card,failed,gateway_timeout,operational,1,1,511,3,2026-01-02T12:07:00,False,STOP,False,0
TXN-00396,CUST-0349,500,INR,debit_card,failed,card_declined,operational,4,12,1302,2,2026-01-06T15:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00397,CUST-0177,500,INR,net_banking,failed,card_declined,operational,3,18,1130,0,2026-01-16T22:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00398,CUST-0439,500,INR,credit_card,failed,card_declined,operational,1,18,1598,0,2026-01-10T18:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00399,CUST-0332,2500,INR,debit_card,failed,gateway_timeout,operational,0,0,971,0,2026-01-07T00:31:00,True,RETRY_PAYMENT,True,2500
TXN-00400,CUST-0459,30000,INR,upi,failed,gateway_timeout,operational,5,20,564,4,2026-01-20T06:54:00,False,STOP,False,0
TXN-00401,CUST-0204,2500,INR,net_banking,failed,card_declined,operational,5,16,1689,1,2026-01-29T09:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00402,CUST-0247,7500,INR,upi,failed,temporary_gateway_failure,operational,2,9,1402,1,2026-01-05T22:04:00,True,RETRY_PAYMENT,True,7500
TXN-00403,CUST-0077,150000,INR,upi,failed,invalid_payment_method,operational,5,20,612,0,2026-01-09T13:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00404,CUST-0349,7500,INR,credit_card,failed,gateway_timeout,operational,4,12,1353,2,2026-01-15T13:04:00,True,RETRY_PAYMENT,True,7500
TXN-00405,CUST-0418,500,INR,upi,failed,insufficient_funds,operational,3,1,1195,0,2026-01-27T00:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00406,CUST-0433,500,INR,debit_card,failed,invalid_payment_method,operational,3,11,1039,1,2026-01-14T15:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00407,CUST-0391,500,INR,debit_card,failed,invalid_payment_method,operational,5,8,1486,1,2026-01-26T10:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00408,CUST-0191,75000,INR,upi,failed,invalid_payment_method,operational,1,9,862,0,2026-01-16T01:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00409,CUST-0037,2500,INR,net_banking,failed,card_declined,operational,5,18,1189,1,2026-01-29T05:55:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00410,CUST-0071,7500,INR,credit_card,failed,gateway_timeout,operational,2,13,111,0,2026-01-07T20:41:00,True,RETRY_PAYMENT,False,0
TXN-00411,CUST-0324,2500,INR,net_banking,failed,expired_card,operational,1,2,999,3,2026-01-16T03:19:00,False,STOP,False,0
TXN-00412,CUST-0251,150000,INR,credit_card,failed,card_declined,operational,1,18,1566,0,2026-01-08T05:03:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00413,CUST-0197,15000,INR,debit_card,failed,temporary_gateway_failure,operational,3,13,1977,1,2026-01-22T17:26:00,True,RETRY_PAYMENT,True,15000
TXN-00414,CUST-0321,7500,INR,upi,failed,invalid_payment_method,degraded,4,6,37,3,2026-01-01T04:30:00,False,STOP,False,0
TXN-00415,CUST-0034,15000,INR,upi,failed,gateway_timeout,operational,4,18,627,0,2026-01-08T14:25:00,True,RETRY_PAYMENT,False,0
TXN-00416,CUST-0176,2500,INR,net_banking,failed,card_declined,operational,2,13,1819,1,2026-01-07T02:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00417,CUST-0373,150000,INR,upi,failed,insufficient_funds,operational,3,0,468,0,2026-01-11T05:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00418,CUST-0193,150000,INR,credit_card,failed,gateway_timeout,operational,2,20,1623,0,2026-01-02T16:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00419,CUST-0025,30000,INR,credit_card,failed,card_declined,operational,0,20,1713,0,2026-01-01T21:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00420,CUST-0005,15000,INR,net_banking,failed,insufficient_funds,operational,3,4,421,1,2026-01-29T16:28:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00421,CUST-0262,2500,INR,credit_card,failed,invalid_payment_method,operational,4,4,858,0,2026-01-05T18:35:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00422,CUST-0426,15000,INR,upi,failed,temporary_gateway_failure,operational,1,19,410,0,2026-01-12T23:15:00,True,RETRY_PAYMENT,True,15000
TXN-00423,CUST-0170,2500,INR,net_banking,failed,invalid_payment_method,operational,3,6,1410,0,2026-01-22T21:00:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00424,CUST-0400,2500,INR,credit_card,failed,temporary_gateway_failure,degraded,5,15,306,2,2026-01-05T02:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00425,CUST-0026,7500,INR,credit_card,failed,invalid_payment_method,degraded,3,9,541,1,2026-01-22T03:06:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00426,CUST-0049,500,INR,credit_card,failed,gateway_timeout,operational,5,10,873,0,2026-01-06T06:35:00,True,RETRY_PAYMENT,False,0
TXN-00427,CUST-0138,30000,INR,debit_card,failed,temporary_gateway_failure,operational,2,14,1957,0,2026-01-29T07:10:00,True,RETRY_PAYMENT,False,0
TXN-00428,CUST-0354,500,INR,debit_card,failed,card_declined,operational,3,8,1712,0,2026-01-18T13:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00429,CUST-0467,30000,INR,debit_card,failed,insufficient_funds,operational,0,5,213,1,2026-01-19T22:24:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00430,CUST-0248,7500,INR,net_banking,failed,expired_card,operational,2,19,60,0,2026-01-06T22:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00431,CUST-0393,75000,INR,net_banking,failed,temporary_gateway_failure,operational,5,10,26,0,2026-01-24T21:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00432,CUST-0049,15000,INR,debit_card,failed,invalid_payment_method,degraded,2,16,1072,1,2026-01-29T03:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00433,CUST-0457,2500,INR,debit_card,failed,invalid_payment_method,operational,5,12,305,1,2026-01-26T09:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00434,CUST-0039,150000,INR,credit_card,failed,temporary_gateway_failure,operational,3,15,1781,0,2026-01-08T12:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00435,CUST-0194,15000,INR,debit_card,failed,card_declined,operational,4,7,1128,0,2026-01-30T06:40:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00436,CUST-0229,2500,INR,credit_card,failed,gateway_timeout,operational,3,2,1755,2,2026-01-23T16:26:00,True,RETRY_PAYMENT,True,2500
TXN-00437,CUST-0406,150000,INR,credit_card,failed,invalid_payment_method,operational,4,17,1,0,2026-01-05T03:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00438,CUST-0187,7500,INR,upi,failed,expired_card,operational,5,14,1947,1,2026-01-16T12:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00439,CUST-0187,30000,INR,net_banking,failed,gateway_timeout,operational,4,15,1468,2,2026-01-30T21:48:00,True,RETRY_PAYMENT,False,0
TXN-00440,CUST-0192,500,INR,debit_card,failed,invalid_payment_method,operational,5,9,1122,0,2026-01-24T18:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00441,CUST-0313,15000,INR,debit_card,failed,temporary_gateway_failure,operational,5,13,220,2,2026-01-12T13:45:00,True,RETRY_PAYMENT,True,15000
TXN-00442,CUST-0024,500,INR,debit_card,failed,insufficient_funds,operational,5,10,221,2,2026-01-19T20:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00443,CUST-0069,75000,INR,credit_card,failed,invalid_payment_method,operational,5,18,1959,1,2026-01-23T22:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00444,CUST-0400,75000,INR,credit_card,failed,temporary_gateway_failure,operational,4,15,1894,0,2026-01-24T03:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00445,CUST-0259,75000,INR,debit_card,failed,gateway_timeout,operational,3,19,1242,0,2026-01-15T15:32:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00446,CUST-0071,30000,INR,debit_card,failed,insufficient_funds,operational,2,14,1649,4,2026-01-07T01:40:00,False,STOP,False,0
TXN-00447,CUST-0103,2500,INR,upi,failed,invalid_payment_method,operational,2,17,1296,1,2026-01-10T21:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00448,CUST-0258,2500,INR,upi,failed,invalid_payment_method,operational,1,20,1998,3,2026-01-09T02:13:00,False,STOP,False,0
TXN-00449,CUST-0483,7500,INR,upi,failed,invalid_payment_method,operational,4,15,1194,2,2026-01-26T23:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00450,CUST-0196,15000,INR,upi,failed,insufficient_funds,operational,0,16,219,0,2026-01-02T03:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00451,CUST-0075,500,INR,credit_card,failed,invalid_payment_method,operational,1,9,1400,2,2026-01-12T09:40:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00452,CUST-0445,30000,INR,upi,failed,invalid_payment_method,operational,2,14,210,1,2026-01-29T00:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00453,CUST-0355,15000,INR,debit_card,failed,expired_card,operational,1,16,1607,1,2026-01-14T02:10:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00454,CUST-0028,15000,INR,net_banking,failed,insufficient_funds,operational,5,10,1979,2,2026-01-26T03:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00455,CUST-0361,500,INR,debit_card,failed,card_declined,operational,3,7,1867,2,2026-01-29T20:15:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00456,CUST-0096,15000,INR,debit_card,failed,card_declined,operational,2,14,364,4,2026-01-04T09:20:00,False,STOP,False,0
TXN-00457,CUST-0300,75000,INR,credit_card,failed,invalid_payment_method,operational,4,8,267,0,2026-01-08T07:46:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00458,CUST-0306,30000,INR,upi,failed,temporary_gateway_failure,operational,0,4,1902,4,2026-01-15T16:23:00,False,STOP,False,0
TXN-00459,CUST-0270,500,INR,upi,failed,invalid_payment_method,operational,2,2,1606,1,2026-01-15T11:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00460,CUST-0179,2500,INR,credit_card,failed,gateway_timeout,operational,4,17,827,0,2026-01-05T04:25:00,True,RETRY_PAYMENT,True,2500
TXN-00461,CUST-0422,2500,INR,upi,failed,card_declined,operational,4,16,973,0,2026-01-26T13:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00462,CUST-0125,15000,INR,credit_card,failed,invalid_payment_method,operational,1,20,1257,0,2026-01-29T06:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00463,CUST-0371,75000,INR,upi,failed,invalid_payment_method,operational,0,12,526,2,2026-01-25T14:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00464,CUST-0099,2500,INR,upi,failed,expired_card,operational,3,1,608,1,2026-01-30T15:38:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00465,CUST-0034,2500,INR,credit_card,failed,temporary_gateway_failure,operational,4,17,16,4,2026-01-29T12:46:00,False,STOP,False,0
TXN-00466,CUST-0332,2500,INR,debit_card,failed,invalid_payment_method,operational,0,6,1102,0,2026-01-20T19:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00467,CUST-0092,30000,INR,debit_card,failed,temporary_gateway_failure,operational,0,2,151,2,2026-01-03T11:16:00,True,RETRY_PAYMENT,True,30000
TXN-00468,CUST-0162,7500,INR,debit_card,failed,expired_card,degraded,3,20,829,0,2026-01-20T16:58:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00469,CUST-0024,500,INR,credit_card,failed,invalid_payment_method,operational,4,2,1549,1,2026-01-27T15:38:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00470,CUST-0145,15000,INR,upi,failed,temporary_gateway_failure,degraded,5,9,1243,0,2026-01-04T22:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00471,CUST-0070,15000,INR,net_banking,failed,insufficient_funds,operational,3,5,1093,1,2026-01-11T00:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00472,CUST-0284,15000,INR,upi,failed,expired_card,degraded,5,20,765,0,2026-01-01T12:10:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00473,CUST-0157,30000,INR,credit_card,failed,gateway_timeout,operational,3,17,1122,1,2026-01-04T20:58:00,True,RETRY_PAYMENT,True,30000
TXN-00474,CUST-0114,15000,INR,upi,failed,invalid_payment_method,operational,4,4,330,3,2026-01-09T08:58:00,False,STOP,False,0
TXN-00475,CUST-0237,7500,INR,debit_card,failed,card_declined,operational,4,1,1744,1,2026-01-25T23:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00476,CUST-0183,7500,INR,upi,failed,temporary_gateway_failure,operational,1,18,998,0,2026-01-16T01:22:00,True,RETRY_PAYMENT,True,7500
TXN-00477,CUST-0316,15000,INR,upi,failed,temporary_gateway_failure,operational,2,15,923,3,2026-01-15T22:38:00,False,STOP,False,0
TXN-00478,CUST-0161,15000,INR,debit_card,failed,invalid_payment_method,operational,2,13,346,0,2026-01-01T05:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00479,CUST-0237,2500,INR,net_banking,failed,gateway_timeout,operational,5,10,1798,0,2026-01-22T20:14:00,True,RETRY_PAYMENT,True,2500
TXN-00480,CUST-0101,15000,INR,credit_card,failed,insufficient_funds,operational,2,4,1826,1,2026-01-25T12:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00481,CUST-0297,2500,INR,credit_card,failed,invalid_payment_method,operational,4,20,64,3,2026-01-27T11:34:00,False,STOP,False,0
TXN-00482,CUST-0397,2500,INR,debit_card,failed,expired_card,degraded,4,17,967,1,2026-01-30T18:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00483,CUST-0262,500,INR,debit_card,failed,insufficient_funds,operational,2,4,952,1,2026-01-23T19:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00484,CUST-0072,500,INR,credit_card,failed,card_declined,operational,4,5,1551,2,2026-01-24T09:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00485,CUST-0119,2500,INR,debit_card,failed,gateway_timeout,operational,2,1,449,1,2026-01-23T04:38:00,True,RETRY_PAYMENT,True,2500
TXN-00486,CUST-0452,2500,INR,debit_card,failed,temporary_gateway_failure,operational,3,15,1880,2,2026-01-21T16:35:00,True,RETRY_PAYMENT,True,2500
TXN-00487,CUST-0292,150000,INR,credit_card,failed,card_declined,operational,2,8,1186,1,2026-01-25T18:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00488,CUST-0499,500,INR,net_banking,failed,invalid_payment_method,operational,0,16,516,1,2026-01-18T03:03:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00489,CUST-0004,75000,INR,net_banking,failed,expired_card,operational,3,15,1817,3,2026-01-28T11:57:00,False,STOP,False,0
TXN-00490,CUST-0096,7500,INR,net_banking,failed,gateway_timeout,operational,5,8,434,0,2026-01-07T20:06:00,True,RETRY_PAYMENT,True,7500
TXN-00491,CUST-0246,7500,INR,debit_card,failed,temporary_gateway_failure,operational,0,15,1383,0,2026-01-22T18:59:00,True,RETRY_PAYMENT,True,7500
TXN-00492,CUST-0263,500,INR,credit_card,failed,insufficient_funds,operational,4,5,276,0,2026-01-29T15:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00493,CUST-0307,500,INR,debit_card,failed,expired_card,operational,1,16,1963,0,2026-01-19T10:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00494,CUST-0311,75000,INR,credit_card,failed,invalid_payment_method,operational,2,2,444,2,2026-01-21T10:38:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00495,CUST-0320,150000,INR,debit_card,failed,insufficient_funds,operational,1,18,1681,0,2026-01-09T06:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00496,CUST-0118,15000,INR,debit_card,failed,card_declined,operational,3,19,1210,0,2026-01-04T03:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00497,CUST-0311,2500,INR,credit_card,failed,gateway_timeout,operational,4,13,1693,1,2026-01-07T19:21:00,True,RETRY_PAYMENT,True,2500
TXN-00498,CUST-0462,7500,INR,credit_card,failed,expired_card,operational,0,2,988,1,2026-01-06T22:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00499,CUST-0481,7500,INR,net_banking,failed,temporary_gateway_failure,operational,0,16,879,0,2026-01-11T10:39:00,True,RETRY_PAYMENT,False,0
TXN-00500,CUST-0069,15000,INR,upi,failed,insufficient_funds,operational,5,18,201,2,2026-01-20T08:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00501,CUST-0364,2500,INR,credit_card,failed,gateway_timeout,operational,3,8,388,3,2026-01-01T05:58:00,False,STOP,False,0
TXN-00502,CUST-0055,15000,INR,credit_card,failed,temporary_gateway_failure,operational,1,10,838,0,2026-01-17T11:41:00,True,RETRY_PAYMENT,True,15000
TXN-00503,CUST-0387,15000,INR,upi,failed,card_declined,operational,2,19,565,0,2026-01-19T02:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00504,CUST-0177,2500,INR,net_banking,failed,expired_card,operational,3,8,629,1,2026-01-27T06:56:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00505,CUST-0052,15000,INR,debit_card,failed,insufficient_funds,operational,5,7,915,1,2026-01-08T08:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00506,CUST-0494,2500,INR,upi,failed,insufficient_funds,operational,5,1,330,1,2026-01-18T17:00:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00507,CUST-0190,7500,INR,debit_card,failed,temporary_gateway_failure,operational,0,2,539,1,2026-01-11T02:13:00,True,RETRY_PAYMENT,True,7500
TXN-00508,CUST-0328,500,INR,net_banking,failed,insufficient_funds,operational,5,19,118,1,2026-01-08T23:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00509,CUST-0402,7500,INR,debit_card,failed,temporary_gateway_failure,operational,4,9,399,4,2026-01-02T12:42:00,False,STOP,False,0
TXN-00510,CUST-0500,7500,INR,debit_card,failed,expired_card,operational,2,7,1342,1,2026-01-01T00:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00511,CUST-0378,500,INR,net_banking,failed,card_declined,operational,4,6,1061,0,2026-01-01T16:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00512,CUST-0116,15000,INR,upi,failed,temporary_gateway_failure,operational,4,11,712,1,2026-01-13T14:01:00,True,RETRY_PAYMENT,True,15000
TXN-00513,CUST-0151,500,INR,credit_card,failed,insufficient_funds,operational,0,17,149,0,2026-01-23T21:35:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00514,CUST-0495,2500,INR,upi,failed,temporary_gateway_failure,operational,4,8,1422,2,2026-01-21T03:37:00,True,RETRY_PAYMENT,True,2500
TXN-00515,CUST-0247,7500,INR,upi,failed,gateway_timeout,degraded,3,18,1766,1,2026-01-02T05:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00516,CUST-0212,500,INR,net_banking,failed,temporary_gateway_failure,operational,5,7,1639,5,2026-01-15T08:51:00,False,STOP,False,0
TXN-00517,CUST-0039,75000,INR,credit_card,failed,expired_card,operational,2,2,818,0,2026-01-16T13:32:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00518,CUST-0256,7500,INR,net_banking,failed,gateway_timeout,operational,4,8,375,0,2026-01-09T15:42:00,True,RETRY_PAYMENT,False,0
